index	radius
672	0.04999999701976776
673	0.17000000178813934
674	0.019999999552965164
675	0.03999999910593033
676	0.2200000286102295
677	0.12999998033046722
678	0.14999999105930328
679	0.04999999701976776
680	0.1900000125169754
681	0.06999999284744263
682	0.06999999284744263
683	0.3399999439716339
684	0.009999999776482582
685	0.009999999776482582
686	0.059999994933605194
687	0.11999998241662979
688	0.14999999105930328
689	0.029999999329447746
690	0.009999999776482582
691	0.08999998867511749
692	0.009999999776482582
693	0.03999999910593033
694	0.029999999329447746
695	0.08999998867511749
696	0.18000000715255737
697	0.1599999964237213
698	0.14999999105930328
699	0.10999998450279236
700	0.10999998450279236
701	0.14999999105930328
702	0.17000000178813934
703	0.08999998867511749
704	0.06999999284744263
705	0.09999998658895493
706	0.14999999105930328
707	0.059999994933605194
708	0.009999999776482582
709	0.06999999284744263
710	0.07999999076128006
711	0.029999999329447746
712	0.04999999701976776
713	0.07999999076128006
714	0.06999999284744263
715	0.06999999284744263
716	0.06999999284744263
717	0.009999999776482582
718	0.06999999284744263
719	0.10999998450279236
720	0.5899997353553772
721	0.06999999284744263
722	0.12999998033046722
723	inf
724	0.08999998867511749
725	0.14999999105930328
726	0.40999987721443176
727	0.029999999329447746
728	0.13999998569488525
729	0.1599999964237213
730	0.03999999910593033
731	0.1900000125169754
732	0.20000001788139343
733	0.12999998033046722
734	0.04999999701976776
735	0.07999999076128006
736	0.3299999535083771
737	0.8899994492530823
738	0.07999999076128006
739	0.059999994933605194
740	0.10999998450279236
741	0.009999999776482582
742	0.09999998658895493
743	0.13999998569488525
744	0.08999998867511749
745	0.12999998033046722
746	0.08999998867511749
747	0.09999998658895493
748	0.1900000125169754
749	0.09999998658895493
750	0.18000000715255737
751	0.24000003933906555
752	0.06999999284744263
753	0.07999999076128006
754	0.13999998569488525
755	0.42999985814094543
756	0.42999985814094543
757	0.18000000715255737
758	0.10999998450279236
759	0.10999998450279236
760	0.059999994933605194
761	0.009999999776482582
762	0.029999999329447746
763	0.13999998569488525
764	0.10999998450279236
765	0.13999998569488525
766	0.08999998867511749
767	0.059999994933605194
768	0.12999998033046722
769	0.2500000298023224
770	0.019999999552965164
771	0.11999998241662979
772	0.08999998867511749
773	0.2200000286102295
774	0.04999999701976776
775	0.059999994933605194
776	0.04999999701976776
777	0.42999985814094543
778	0.17000000178813934
779	0.11999998241662979
780	0.21000002324581146
781	0.11999998241662979
782	0.03999999910593033
783	0.08999998867511749
784	inf
785	0.23000003397464752
786	0.06999999284744263
787	0.019999999552965164
788	0.009999999776482582
789	0.019999999552965164
790	0.059999994933605194
791	0.17000000178813934
792	0.04999999701976776
793	0.13999998569488525
794	0.06999999284744263
795	0.1599999964237213
796	0.029999999329447746
797	0.1900000125169754
798	0.059999994933605194
799	0.1599999964237213
800	0.24000003933906555
801	0.11999998241662979
802	0.11999998241662979
803	0.17000000178813934
804	0.21000002324581146
805	0.07999999076128006
806	0.09999998658895493
807	0.059999994933605194
808	0.2200000286102295
809	0.06999999284744263
810	inf
811	0.07999999076128006
812	0.13999998569488525
813	0.13999998569488525
814	0.009999999776482582
815	0.17000000178813934
816	0.11999998241662979
817	0.08999998867511749
818	0.059999994933605194
819	0.2200000286102295
820	0.11999998241662979
821	0.09999998658895493
822	0.1900000125169754
823	0.13999998569488525
824	0.009999999776482582
825	0.3399999439716339
826	0.20000001788139343
827	0.3099999725818634
828	0.08999998867511749
829	0.08999998867511749
830	0.019999999552965164
831	0.059999994933605194
832	0.03999999910593033
833	0.09999998658895493
834	0.009999999776482582
835	0.03999999910593033
836	0.3899998962879181
837	0.34999993443489075
838	0.1599999964237213
839	0.059999994933605194
840	0.019999999552965164
841	0.11999998241662979
842	0.03999999910593033
843	0.07999999076128006
844	0.659999668598175
845	0.009999999776482582
846	0.11999998241662979
847	0.03999999910593033
848	0.10999998450279236
849	0.08999998867511749
850	0.1599999964237213
851	0.24000003933906555
852	0.11999998241662979
853	0.21000002324581146
854	0.11999998241662979
855	0.21000002324581146
856	0.1599999964237213
857	0.03999999910593033
858	0.07999999076128006
859	0.13999998569488525
860	0.11999998241662979
861	0.21000002324581146
862	0.1599999964237213
863	0.009999999776482582
864	0.13999998569488525
865	0.029999999329447746
866	0.10999998450279236
867	0.09999998658895493
868	0.11999998241662979
869	0.009999999776482582
870	0.08999998867511749
871	0.03999999910593033
872	0.1900000125169754
873	0.10999998450279236
874	0.07999999076128006
875	0.019999999552965164
876	0.07999999076128006
877	0.059999994933605194
878	0.019999999552965164
879	0.029999999329447746
880	0.03999999910593033
881	0.09999998658895493
882	0.009999999776482582
883	0.009999999776482582
884	0.019999999552965164
885	0.13999998569488525
886	0.03999999910593033
887	0.09999998658895493
888	0.13999998569488525
889	0.10999998450279236
890	0.3299999535083771
891	0.009999999776482582
892	0.20000001788139343
893	0.14999999105930328
894	0.04999999701976776
895	0.029999999329447746
896	0.07999999076128006
897	0.03999999910593033
898	0.1900000125169754
899	0.019999999552965164
900	0.08999998867511749
901	0.009999999776482582
902	0.40999987721443176
903	0.1599999964237213
904	0.009999999776482582
905	0.12999998033046722
906	0.12999998033046722
907	0.04999999701976776
908	0.06999999284744263
909	0.1900000125169754
910	0.5599997639656067
911	0.11999998241662979
912	0.1900000125169754
913	0.12999998033046722
914	0.06999999284744263
915	0.059999994933605194
916	0.04999999701976776
917	0.1599999964237213
918	0.40999987721443176
919	0.4699998199939728
920	0.059999994933605194
921	0.11999998241662979
922	0.5599997639656067
923	0.06999999284744263
924	0.2500000298023224
925	0.009999999776482582
926	0.17000000178813934
927	0.009999999776482582
928	0.009999999776482582
929	0.059999994933605194
930	0.1900000125169754
931	0.09999998658895493
932	0.07999999076128006
933	0.06999999284744263
934	0.04999999701976776
935	0.1900000125169754
936	0.18000000715255737
937	0.009999999776482582
938	0.13999998569488525
939	0.009999999776482582
940	0.009999999776482582
941	0.009999999776482582
942	0.17000000178813934
943	0.10999998450279236
944	0.03999999910593033
945	0.14999999105930328
946	0.14999999105930328
947	0.12999998033046722
948	0.009999999776482582
949	0.3399999439716339
950	0.17000000178813934
951	0.04999999701976776
952	0.009999999776482582
953	0.10999998450279236
954	0.09999998658895493
955	0.03999999910593033
956	0.10999998450279236
957	0.009999999776482582
958	0.009999999776482582
959	0.009999999776482582
960	0.059999994933605194
961	0.059999994933605194
962	0.03999999910593033
963	0.009999999776482582
964	0.10999998450279236
965	0.09999998658895493
966	0.009999999776482582
967	0.03999999910593033
968	0.3299999535083771
969	0.2600000202655792
970	0.07999999076128006
971	0.2500000298023224
972	0.48999980092048645
973	0.17000000178813934
974	0.29999998211860657
975	0.1900000125169754
976	0.009999999776482582
977	0.09999998658895493
978	0.10999998450279236
979	0.14999999105930328
980	0.2200000286102295
981	0.12999998033046722
982	0.2500000298023224
983	0.03999999910593033
984	0.10999998450279236
985	0.909999430179596
986	0.09999998658895493
987	0.09999998658895493
988	0.1900000125169754
989	0.2500000298023224
990	0.09999998658895493
991	0.059999994933605194
992	0.18000000715255737
993	0.009999999776482582
994	0.08999998867511749
995	0.1599999964237213
996	0.06999999284744263
997	0.23000003397464752
998	0.12999998033046722
999	0.029999999329447746
1000	0.019999999552965164
1001	0.06999999284744263
1002	0.17000000178813934
1003	0.019999999552965164
1004	0.009999999776482582
1005	0.20000001788139343
1006	0.03999999910593033
1007	0.1599999964237213
1008	0.019999999552965164
1009	0.4699998199939728
1010	0.07999999076128006
1011	0.03999999910593033
1012	0.27000001072883606
1013	0.03999999910593033
1014	0.009999999776482582
1015	0.009999999776482582
1016	0.08999998867511749
1017	0.08999998867511749
1018	0.10999998450279236
1019	0.059999994933605194
1020	0.09999998658895493
1021	0.11999998241662979
1022	0.07999999076128006
1023	0.07999999076128006
1024	0.09999998658895493
1025	0.11999998241662979
1026	0.34999993443489075
1027	0.009999999776482582
1028	0.18000000715255737
1029	0.10999998450279236
1030	0.04999999701976776
1031	0.31999996304512024
1032	0.2800000011920929
1033	0.08999998867511749
1034	0.009999999776482582
1035	0.11999998241662979
1036	0.13999998569488525
1037	0.14999999105930328
1038	inf
1039	inf
1040	0.009999999776482582
1041	1.7699986696243286
1042	0.6199997067451477
1043	0.1900000125169754
1044	0.08999998867511749
1045	0.009999999776482582
1046	0.029999999329447746
1047	0.1599999964237213
1048	0.10999998450279236
1049	0.059999994933605194
1050	0.3999998867511749
1051	0.009999999776482582
1052	0.10999998450279236
1053	0.009999999776482582
1054	0.20000001788139343
1055	0.18000000715255737
1056	0.1599999964237213
1057	0.12999998033046722
1058	0.12999998033046722
1059	0.03999999910593033
1060	0.08999998867511749
1061	inf
1062	0.1599999964237213
1063	0.04999999701976776
1064	0.03999999910593033
1065	0.13999998569488525
1066	0.13999998569488525
1067	0.10999998450279236
1068	0.11999998241662979
1069	0.009999999776482582
1070	0.019999999552965164
1071	0.07999999076128006
1072	0.09999998658895493
1073	0.029999999329447746
1074	0.059999994933605194
1075	0.009999999776482582
1076	0.31999996304512024
1077	0.08999998867511749
1078	0.07999999076128006
1079	0.18000000715255737
1080	0.12999998033046722
1081	0.2200000286102295
1082	0.029999999329447746
1083	0.17000000178813934
1084	0.4199998676776886
1085	0.12999998033046722
1086	0.10999998450279236
1087	0.04999999701976776
1088	0.12999998033046722
1089	0.03999999910593033
1090	0.059999994933605194
1091	0.03999999910593033
1092	0.18000000715255737
1093	0.09999998658895493
1094	0.059999994933605194
1095	0.17000000178813934
1096	0.1900000125169754
1097	0.059999994933605194
1098	0.5899997353553772
1099	0.059999994933605194
1100	0.09999998658895493
1101	0.2800000011920929
1102	0.009999999776482582
1103	0.17000000178813934
1104	0.029999999329447746
1105	0.12999998033046722
1106	0.09999998658895493
1107	0.07999999076128006
1108	0.009999999776482582
1109	0.019999999552965164
1110	0.08999998867511749
1111	0.2200000286102295
1112	0.08999998867511749
1113	0.009999999776482582
1114	0.1599999964237213
1115	0.009999999776482582
1116	0.09999998658895493
1117	0.059999994933605194
1118	0.14999999105930328
1119	0.10999998450279236
1120	0.11999998241662979
1121	0.04999999701976776
1122	0.059999994933605194
1123	0.06999999284744263
1124	0.24000003933906555
1125	0.009999999776482582
1126	0.019999999552965164
1127	0.18000000715255737
1128	0.18000000715255737
1129	0.03999999910593033
1130	0.14999999105930328
1131	0.009999999776482582
1132	0.14999999105930328
1133	0.10999998450279236
1134	0.09999998658895493
1135	0.18000000715255737
1136	0.1599999964237213
1137	0.17000000178813934
1138	0.3899998962879181
1139	0.009999999776482582
1140	0.23000003397464752
1141	0.3099999725818634
1142	0.1599999964237213
1143	0.11999998241662979
1144	0.08999998867511749
1145	0.06999999284744263
1146	0.20000001788139343
1147	0.17000000178813934
1148	0.07999999076128006
1149	0.2800000011920929
1150	0.059999994933605194
1151	0.009999999776482582
1152	0.03999999910593033
1153	0.009999999776482582
1154	0.019999999552965164
1155	0.14999999105930328
1156	0.11999998241662979
1157	0.03999999910593033
1158	0.07999999076128006
1159	0.20000001788139343
1160	0.09999998658895493
1161	0.18000000715255737
1162	0.059999994933605194
1163	0.17000000178813934
1164	0.07999999076128006
1165	0.11999998241662979
1166	0.019999999552965164
1167	0.03999999910593033
1168	0.11999998241662979
1169	0.34999993443489075
1170	0.06999999284744263
1171	0.09999998658895493
1172	0.27000001072883606
1173	0.12999998033046722
1174	0.009999999776482582
1175	0.12999998033046722
1176	0.17000000178813934
1177	0.06999999284744263
1178	0.17000000178813934
1179	0.009999999776482582
1180	0.23000003397464752
1181	0.1900000125169754
1182	0.009999999776482582
1183	0.009999999776482582
1184	0.029999999329447746
1185	0.059999994933605194
1186	0.03999999910593033
1187	inf
1188	0.04999999701976776
1189	0.059999994933605194
1190	0.6399996876716614
1191	0.14999999105930328
1192	0.07999999076128006
1193	0.009999999776482582
1194	0.2500000298023224
1195	0.009999999776482582
1196	0.14999999105930328
1197	0.1900000125169754
1198	0.10999998450279236
1199	0.10999998450279236
1200	0.20000001788139343
1201	0.019999999552965164
1202	0.21000002324581146
1203	0.009999999776482582
1204	0.21000002324581146
1205	0.03999999910593033
1206	0.2200000286102295
1207	0.059999994933605194
1208	0.08999998867511749
1209	0.11999998241662979
1210	0.009999999776482582
1211	0.14999999105930328
1212	0.11999998241662979
1213	0.03999999910593033
1214	0.14999999105930328
1215	0.18000000715255737
1216	0.13999998569488525
1217	0.07999999076128006
1218	0.009999999776482582
1219	0.13999998569488525
1220	0.009999999776482582
1221	0.11999998241662979
1222	0.059999994933605194
1223	0.13999998569488525
1224	0.06999999284744263
1225	0.009999999776482582
1226	0.13999998569488525
1227	0.009999999776482582
1228	0.06999999284744263
1229	0.009999999776482582
1230	0.04999999701976776
1231	0.3299999535083771
1232	0.09999998658895493
1233	0.009999999776482582
1234	0.14999999105930328
1235	0.019999999552965164
1236	0.1599999964237213
1237	0.31999996304512024
1238	0.13999998569488525
1239	0.2600000202655792
1240	0.10999998450279236
1241	0.10999998450279236
1242	0.17000000178813934
1243	0.009999999776482582
1244	0.03999999910593033
1245	0.10999998450279236
1246	0.10999998450279236
1247	0.059999994933605194
1248	0.009999999776482582
1249	0.03999999910593033
1250	0.059999994933605194
1251	0.009999999776482582
1252	0.1599999964237213
1253	0.13999998569488525
1254	0.10999998450279236
1255	0.40999987721443176
